TransactionNo,Items,DateTime,Daypart,DayType
2358.0,Muffin,2016-11-30 15:42:39,Afternoon,Weekday
2359.0,Coffee,2016-11-30 15:43:06,Afternoon,Weekday
2359.0,Tiffin,2016-11-30 15:43:06,Afternoon,Weekday
2360.0,Coffee,2016-11-30 15:46:01,Afternoon,Weekday
2360.0,Bread,2016-11-30 15:46:01,Afternoon,Weekday
2361.0,Hot chocolate,2016-11-30 15:50:19,Afternoon,Weekday
2361.0,Cookies,2016-11-30 15:50:19,Afternoon,Weekday
2361.0,Hot chocolate,2016-11-30 15:50:19,Afternoon,Weekday
2362.0,Tea,2016-11-30 16:01:53,Afternoon,Weekday
2363.0,Bread,2016-11-30 16:06:58,Afternoon,Weekday
2363.0,Hot chocolate,2016-11-30 16:06:58,Afternoon,Weekday
2364.0,Hot chocolate,2016-11-30 16:32:08,Afternoon,Weekday
2364.0,Fudge,2016-11-30 16:32:08,Afternoon,Weekday
2365.0,Coffee,2016-11-30 16:43:28,Afternoon,Weekday
2366.0,Coffee,2016-11-30 16:44:09,Afternoon,Weekday
2366.0,Tiffin,2016-11-30 16:44:09,Afternoon,Weekday
,Tiffin,2016-11-30 16:48:04,Afternoon,Weekday
2367.0,Bread,2016-11-30 16:48:04,Afternoon,Weekday
2367.0,Bread,2016-11-30 16:48:04,Afternoon,Weekday
2368.0,Bread,2016-01-12 08:41:55,Morning,Weekday
2369.0,Bread,2016-01-12 09:09:02,Morning,Weekday
2369.0,Pastry,2016-01-12 09:09:02,Morning,Weekday
2369.0,Jam,2016-01-12 09:09:02,Morning,Weekday
2370.0,Hot chocolate,2016-01-12 09:10:07,Morning,Weekday
2371.0,Coffee,2016-01-12 09:47:34,Morning,Weekday
2371.0,Hot chocolate,2016-01-12 09:47:34,Morning,Weekday
2371.0,Pastry,2016-01-12 09:47:34,Morning,Weekday
2371.0,Bread,2016-01-12 09:47:34,Morning,Weekday
2372.0,Pastry,2016-01-12 10:13:39,Morning,Weekday
2372.0,Coffee,2016-01-12 10:13:39,Morning,Weekday
2373.0,Bread,2016-01-12 10:40:18,Morning,Weekday
2373.0,Tea,2016-01-12 10:40:18,Morning,Weekday
2373.0,Muffin,2016-01-12 10:40:18,Morning,Weekday
2373.0,Pastry,2016-01-12 10:40:18,Morning,Weekday
2374.0,Bread,2016-01-12 10:46:43,Morning,Weekday
2374.0,Coffee,2016-01-12 10:46:43,Morning,Weekday
2374.0,Coffee,2016-01-12 10:46:43,Morning,Weekday
2375.0,Coffee,2016-01-12 10:48:45,Morning,Weekday
2375.0,Pastry,2016-01-12 10:48:45,Morning,Weekday
2376.0,Tea,2016-01-12 10:49:40,Morning,Weekday
2377.0,Tea,2016-01-12 10:53:20,Morning,Weekday
2378.0,Tea,2016-01-12 10:54:54,Morning,Weekday
2378.0,The Nomad,2016-01-12 10:54:54,Morning,Weekday
2379.0,Coffee,2016-01-12 11:04:54,Morning,Weekday
,Medialuna,2016-01-12 11:13:54,Morning,Weekday
2381.0,Farm House,2016-01-12 11:22:51,Morning,Weekday
2382.0,Bread,2016-01-12 11:32:51,Morning,Weekday
2383.0,Coffee,2016-01-12 11:44:44,Morning,Weekday
2383.0,Coffee,2016-01-12 11:44:44,Morning,Weekday
,Farm House,2016-01-12 11:45:35,Morning,Weekday
2385.0,Bread,2016-01-12 12:05:24,Afternoon,Weekday
2385.0,Coffee,2016-01-12 12:05:24,Afternoon,Weekday
2385.0,Pastry,2016-01-12 12:05:24,Afternoon,Weekday
2385.0,Keeping It Local,2016-01-12 12:05:24,Afternoon,Weekday
2386.0,Bread,2016-01-12 12:06:05,Afternoon,Weekday
2386.0,Coffee,2016-01-12 12:06:05,Afternoon,Weekday
2387.0,Hearty & Seasonal,2016-01-12 12:10:28,Afternoon,Weekday
2388.0,Bread,2016-01-12 12:23:19,Afternoon,Weekday
2389.0,,2016-01-12 12:38:39,Afternoon,Weekday
2390.0,Scandinavian,2016-01-12 12:50:35,Afternoon,Weekday
2391.0,Bread,2016-01-12 13:08:05,Afternoon,Weekday
2391.0,Alfajores,2016-01-12 13:08:05,Afternoon,Weekday
2391.0,Bread,2016-01-12 13:08:05,Afternoon,Weekday
2392.0,Sandwich,2016-01-12 13:11:44,,Weekday
2392.0,Coke,2016-01-12 13:11:44,Afternoon,Weekday
2392.0,Juice,2016-01-12 13:11:44,Afternoon,Weekday
2392.0,Coffee,2016-01-12 13:11:44,Afternoon,Weekday
2393.0,Farm House,2016-01-12 13:16:00,Afternoon,Weekday
2395.0,Bread,2016-01-12 13:39:24,Afternoon,Weekday
2396.0,Coffee,2016-01-12 13:45:42,Afternoon,Weekday
2396.0,Medialuna,2016-01-12 13:45:42,Afternoon,Weekday
2397.0,Pastry,2016-01-12 13:54:25,Afternoon,Weekday
2397.0,Bread,2016-01-12 13:54:25,Afternoon,Weekday
2397.0,Coffee,2016-01-12 13:54:25,Afternoon,Weekday
2398.0,Sandwich,2016-01-12 13:56:13,Afternoon,Weekday
2398.0,Coffee,2016-01-12 13:56:13,Afternoon,Weekday
2399.0,Bread,2016-01-12 14:00:28,Afternoon,Weekday
2400.0,Muffin,2016-01-12 14:05:58,Afternoon,Weekday
2400.0,Bread,2016-01-12 14:05:58,Afternoon,Weekday
2401.0,Coffee,2016-01-12 14:09:04,Afternoon,Weekday
2402.0,Coffee,2016-01-12 14:25:13,Afternoon,Weekday
2402.0,Muffin,2016-01-12 14:25:13,Afternoon,Weekday
2403.0,Coffee,2016-01-12 14:26:38,Afternoon,Weekday
2404.0,Fudge,2016-01-12 14:29:44,Afternoon,Weekday
2404.0,Spread,2016-01-12 14:29:44,Afternoon,Weekday
2406.0,Bread,2016-01-12 14:32:07,Afternoon,Weekday
2407.0,Coffee,2016-01-12 14:40:47,Afternoon,Weekday
2407.0,Pastry,2016-01-12 14:40:47,Afternoon,Weekday
2407.0,Bread,2016-01-12 14:40:47,Afternoon,Weekday
2408.0,Coffee,2016-01-12 14:54:33,Afternoon,Weekday
2408.0,Cake,2016-01-12 14:54:33,Afternoon,Weekday
2409.0,Coffee,2016-01-12 14:57:02,Afternoon,Weekday
2410.0,Bread,2016-01-12 15:07:05,Afternoon,Weekday
2412.0,Tea,2016-01-12 15:25:36,Afternoon,Weekday
2413.0,Coffee,2016-01-12 15:41:58,Afternoon,Weekday
2414.0,Hot chocolate,2016-01-12 16:04:30,Afternoon,Weekday
2414.0,Coffee,2016-01-12 16:04:30,Afternoon,Weekday
2414.0,Cake,2016-01-12 16:04:30,Afternoon,Weekday
2415.0,Tea,2016-01-12 16:26:13,Afternoon,Weekday
2415.0,Bread,2016-01-12 16:26:13,Afternoon,Weekday
2416.0,Cake,2016-01-12 17:30:41,Evening,Weekday
2417.0,,2016-01-12 17:35:58,Evening,Weekday
2418.0,Coffee,2016-02-12 08:17:26,Morning,Weekday
2418.0,Pastry,2016-02-12 08:17:26,Morning,Weekday
2419.0,Coffee,2016-02-12 08:28:14,Morning,Weekday
2420.0,Coffee,2016-02-12 08:31:42,Morning,Weekday
2421.0,Bread,2016-02-12 08:36:55,Morning,Weekday
2422.0,Coffee,2016-02-12 08:54:09,Morning,Weekday
2422.0,Cake,2016-02-12 08:54:09,Morning,Weekday
2423.0,Bread,2016-02-12 08:59:08,Morning,Weekday
2424.0,Coffee,2016-02-12 09:08:59,Morning,Weekday
2425.0,Coffee,2016-02-12 09:10:00,Morning,Weekday
2426.0,Tea,2016-02-12 09:11:28,Morning,Weekday
2427.0,Keeping It Local,2016-02-12 09:16:46,Morning,Weekday
2427.0,Coffee,2016-02-12 09:16:46,Morning,Weekday
2428.0,Sandwich,2016-02-12 09:19:46,Morning,Weekday
2428.0,Tea,2016-02-12 09:19:46,Morning,Weekday
2429.0,Coffee,2016-02-12 09:20:31,Morning,Weekday
2430.0,Coffee,2016-02-12 09:22:48,Morning,Weekday
2430.0,Coffee,2016-02-12 09:22:48,Morning,Weekday
2431.0,Coffee,2016-02-12 09:24:14,Morning,Weekday
2432.0,Bread,2016-02-12 09:30:19,Morning,Weekday
2433.0,Tea,2016-02-12 09:42:36,Morning,Weekday
2433.0,Bread,2016-02-12 09:42:36,Morning,Weekday
2434.0,Pastry,2016-02-12 09:43:03,Morning,Weekday
2434.0,Coffee,2016-02-12 09:43:03,Morning,Weekday
2435.0,Coffee,2016-02-12 09:59:58,Morning,Weekday
2435.0,Bread,2016-02-12 09:59:58,Morning,Weekday
2435.0,Pastry,2016-02-12 09:59:58,Morning,Weekday
2436.0,Coffee,2016-02-12 10:18:44,Morning,Weekday
2436.0,Medialuna,2016-02-12 10:18:44,Morning,Weekday
2437.0,Tea,2016-02-12 10:25:04,Morning,Weekday
2437.0,Coffee,2016-02-12 10:25:04,Morning,Weekday
2438.0,Bread,2016-02-12 10:35:22,Morning,Weekday
2439.0,Coffee,2016-02-12 10:36:35,Morning,Weekday
2440.0,Coffee,2016-02-12 10:38:59,Morning,Weekday
2440.0,Coffee,2016-02-12 10:38:59,Morning,Weekday
2440.0,Medialuna,2016-02-12 10:38:59,,Weekday
2440.0,Pastry,2016-02-12 10:38:59,Morning,Weekday
2440.0,Cookies,2016-02-12 10:38:59,Morning,Weekday
2441.0,Bread,2016-02-12 10:41:47,Morning,Weekday
2441.0,Cake,2016-02-12 10:41:47,Morning,Weekday
2442.0,Bread,2016-02-12 11:00:14,Morning,Weekday
2442.0,Coffee,2016-02-12 11:00:14,Morning,Weekday
2443.0,Bread,2016-02-12 11:04:33,Morning,Weekday
2444.0,Coffee,2016-02-12 11:14:50,Morning,Weekday
2445.0,Toast,2016-02-12 11:22:47,Morning,Weekday
2446.0,Hot chocolate,2016-02-12 11:25:58,Morning,Weekday
2446.0,Hot chocolate,2016-02-12 11:25:58,Morning,Weekday
2447.0,Fudge,2016-02-12 11:32:37,Morning,Weekday
2447.0,Scandinavian,2016-02-12 11:32:37,Morning,Weekday
2448.0,Medialuna,2016-02-12 12:05:55,Afternoon,Weekday
2448.0,Coffee,2016-02-12 12:05:55,Afternoon,Weekday
2449.0,Coffee,2016-02-12 12:24:09,Afternoon,Weekday
2449.0,Pastry,2016-02-12 12:24:09,Afternoon,Weekday
2450.0,Coffee,2016-02-12 12:37:46,Afternoon,Weekday
2450.0,Medialuna,2016-02-12 12:37:46,Afternoon,Weekday
2450.0,Cake,2016-02-12 12:37:46,Afternoon,Weekday
2451.0,Sandwich,2016-02-12 12:52:32,Afternoon,Weekday
2451.0,Farm House,2016-02-12 12:52:32,Afternoon,Weekday
,Fudge,2016-02-12 12:52:32,Afternoon,Weekday
2452.0,Sandwich,2016-02-12 12:59:29,Afternoon,Weekday
2452.0,Scone,2016-02-12 12:59:29,Afternoon,Weekday
2453.0,Sandwich,2016-02-12 13:01:00,Afternoon,Weekday
2453.0,Bread,2016-02-12 13:01:00,Afternoon,Weekday
2454.0,Sandwich,2016-02-12 13:02:08,Afternoon,Weekday
2457.0,Coffee,2016-02-12 13:06:05,Afternoon,Weekday
2458.0,Sandwich,2016-02-12 13:18:20,Afternoon,Weekday
2458.0,Sandwich,2016-02-12 13:18:20,Afternoon,Weekday
2458.0,Bread,2016-02-12 13:18:20,Afternoon,Weekday
2459.0,Sandwich,2016-02-12 13:21:28,Afternoon,Weekday
2459.0,Coke,2016-02-12 13:21:28,Afternoon,Weekday
2460.0,Sandwich,2016-02-12 13:22:16,Afternoon,Weekday
2460.0,Coke,2016-02-12 13:22:16,Afternoon,Weekday
2461.0,Sandwich,2016-02-12 13:24:26,Afternoon,Weekday
2462.0,Sandwich,2016-02-12 13:35:49,Afternoon,Weekday
2462.0,Scone,2016-02-12 13:35:49,Afternoon,Weekday
2463.0,Hot chocolate,2016-02-12 13:37:59,Afternoon,Weekday
2464.0,Coffee,2016-02-12 13:40:42,Afternoon,Weekday
2464.0,Muffin,2016-02-12 13:40:42,Afternoon,Weekday
2466.0,Bread,2016-02-12 13:57:23,Afternoon,Weekday
2467.0,Bread,2016-02-12 14:01:58,Afternoon,Weekday
2468.0,Bread,2016-02-12 14:05:12,Afternoon,Weekday
2469.0,Coffee,2016-02-12 14:08:33,,Weekday
2469.0,Alfajores,,Afternoon,Weekday
2470.0,Bread,2016-02-12 14:30:37,Afternoon,Weekday
2470.0,Sandwich,2016-02-12 14:30:37,Afternoon,Weekday
2471.0,Bread,2016-02-12 14:45:29,Afternoon,Weekday
2471.0,Scone,2016-02-12 14:45:29,Afternoon,Weekday
,Coffee,2016-02-12 14:47:03,Afternoon,Weekday
2472.0,Medialuna,2016-02-12 14:47:03,Afternoon,Weekday
2473.0,Cake,2016-02-12 14:48:29,Afternoon,Weekday
2474.0,Truffles,2016-02-12 15:26:21,Afternoon,Weekday
2475.0,Cake,2016-02-12 15:33:04,Afternoon,Weekday
2475.0,Coffee,2016-02-12 15:33:04,Afternoon,Weekday
2476.0,Scone,2016-02-12 15:42:05,Afternoon,Weekday
2477.0,Scone,2016-02-12 15:52:51,Afternoon,Weekday
2477.0,Hot chocolate,2016-02-12 15:52:51,Afternoon,Weekday
2477.0,Mineral water,2016-02-12 15:52:51,Afternoon,Weekday
2477.0,Cookies,2016-02-12 15:52:51,Afternoon,Weekday
2478.0,Coffee,2016-02-12 15:55:18,Afternoon,Weekday
2478.0,Tea,2016-02-12 15:55:18,Afternoon,Weekday
2478.0,Scone,2016-02-12 15:55:18,Afternoon,Weekday
2479.0,Bread,2016-02-12 15:55:39,Afternoon,Weekday
2481.0,Coffee,2016-02-12 16:51:43,Afternoon,Weekday
2482.0,Bread,2016-02-12 18:09:38,Evening,Weekday
2486.0,Jam,2016-03-12 08:30:02,Morning,Weekend
2486.0,Bread,2016-03-12 08:30:02,Morning,Weekend
2486.0,Scandinavian,2016-03-12 08:30:02,Morning,Weekend
2487.0,Bread,2016-03-12 09:14:38,Morning,Weekend
2487.0,Bread,2016-03-12 09:14:38,Morning,Weekend
2487.0,Scandinavian,2016-03-12 09:14:38,Morning,Weekend
2488.0,Coffee,2016-03-12 09:33:13,Morning,Weekend
2488.0,Medialuna,2016-03-12 09:33:13,Morning,Weekend
2489.0,Pastry,2016-03-12 09:35:23,Morning,Weekend
2489.0,Bread,2016-03-12 09:35:23,Morning,Weekend
2490.0,Bread,2016-03-12 09:39:27,Morning,Weekend
2491.0,Farm House,2016-03-12 09:43:05,Morning,Weekend
2492.0,Scone,2016-03-12 09:45:51,Morning,Weekend
2492.0,Hot chocolate,2016-03-12 09:45:51,Morning,Weekend
2492.0,Coffee,2016-03-12 09:45:51,Morning,Weekend
2492.0,Coffee,2016-03-12 09:45:51,Morning,Weekend
2493.0,Farm House,2016-03-12 09:54:59,Morning,Weekend
2493.0,Pastry,2016-03-12 09:54:59,Morning,Weekend
2493.0,Medialuna,2016-03-12 09:54:59,Morning,Weekend
2493.0,Hot chocolate,2016-03-12 09:54:59,Morning,Weekend
2493.0,Coffee,2016-03-12 09:54:59,Morning,Weekend
2494.0,Bread,2016-03-12 09:57:25,Morning,Weekend
2495.0,Bread,2016-03-12 10:01:51,Morning,Weekend
2495.0,Bread,2016-03-12 10:01:51,Morning,Weekend
2495.0,Coffee,2016-03-12 10:01:51,Morning,Weekend
2496.0,Coffee,2016-03-12 10:03:48,Morning,Weekend
2496.0,Scandinavian,2016-03-12 10:03:48,,Weekend
2497.0,Bread,2016-03-12 10:06:01,Morning,Weekend
2498.0,Coffee,2016-03-12 10:07:11,Morning,Weekend
2498.0,Medialuna,2016-03-12 10:07:11,Morning,Weekend
2498.0,Pastry,2016-03-12 10:07:11,Morning,Weekend
2499.0,Bread,2016-03-12 10:08:42,Morning,Weekend
2499.0,Scandinavian,2016-03-12 10:08:42,Morning,Weekend
2500.0,Coffee,2016-03-12 10:10:27,Morning,Weekend
2500.0,Scone,2016-03-12 10:10:27,Morning,Weekend
2501.0,Coffee,2016-03-12 10:12:03,Morning,Weekend
2502.0,Bread,,Morning,Weekend
2503.0,Bread,2016-03-12 10:38:35,Morning,Weekend
,Pastry,2016-03-12 10:38:35,Morning,Weekend
2504.0,Coffee,2016-03-12 10:45:49,Morning,Weekend
,Bread,2016-03-12 10:45:49,Morning,Weekend
2505.0,Bread,2016-03-12 10:49:34,Morning,Weekend
2506.0,Bread,2016-03-12 10:53:37,Morning,Weekend
2507.0,Coffee,2016-03-12 10:58:48,Morning,Weekend
2508.0,Coffee,2016-03-12 11:03:15,Morning,Weekend
2508.0,Scone,2016-03-12 11:03:15,Morning,Weekend
2509.0,Cake,2016-03-12 11:04:20,Morning,Weekend
2510.0,Coffee,2016-03-12 11:05:06,Morning,Weekend
2511.0,Bread,2016-03-12 11:08:53,Morning,Weekend
2511.0,Fudge,2016-03-12 11:08:53,Morning,Weekend
2512.0,Medialuna,2016-03-12 11:16:59,Morning,Weekend
2512.0,Bread,2016-03-12 11:16:59,Morning,Weekend
2512.0,Farm House,2016-03-12 11:16:59,Morning,Weekend
2513.0,Muffin,2016-03-12 11:18:34,Morning,Weekend
2513.0,Scone,2016-03-12 11:18:34,Morning,Weekend
2514.0,Coffee,2016-03-12 11:20:05,Morning,Weekend
2515.0,Coffee,2016-03-12 11:21:47,Morning,Weekend
2515.0,Alfajores,2016-03-12 11:21:47,,Weekend
2515.0,Scone,2016-03-12 11:21:47,Morning,Weekend
2516.0,Coffee,2016-03-12 11:22:33,Morning,Weekend
2517.0,Tea,2016-03-12 11:23:10,Morning,Weekend
2517.0,Scone,2016-03-12 11:23:10,Morning,Weekend
2518.0,Juice,2016-03-12 11:27:40,Morning,Weekend
2518.0,Tea,2016-03-12 11:27:40,Morning,Weekend
2518.0,Cake,2016-03-12 11:27:40,Morning,Weekend
2519.0,Coffee,2016-03-12 11:30:42,Morning,Weekend
2519.0,Tartine,2016-03-12 11:30:42,Morning,Weekend
2519.0,Fudge,2016-03-12 11:30:42,Morning,Weekend
2519.0,Jam,2016-03-12 11:30:42,Morning,Weekend
2520.0,Bread,2016-03-12 11:31:42,Morning,Weekend
2521.0,Coffee,2016-03-12 11:38:50,Morning,Weekend
2521.0,Medialuna,2016-03-12 11:38:50,Morning,Weekend
2522.0,Tea,2016-03-12 11:41:44,Morning,Weekend
2522.0,Bread,2016-03-12 11:41:44,Morning,Weekend
2522.0,Bread,2016-03-12 11:41:44,Morning,Weekend
2523.0,Coke,2016-03-12 11:45:39,Morning,Weekend
2524.0,Coffee,2016-03-12 11:50:58,Morning,Weekend
2524.0,Medialuna,2016-03-12 11:50:58,Morning,Weekend
2525.0,Bread,2016-03-12 11:58:05,Morning,Weekend
2526.0,Truffles,2016-03-12 12:24:36,Afternoon,Weekend
2526.0,Bread,2016-03-12 12:24:36,Afternoon,Weekend
2527.0,Coffee,2016-03-12 12:34:55,Afternoon,Weekend
2527.0,Bread,2016-03-12 12:34:55,Afternoon,Weekend
2527.0,Tea,2016-03-12 12:34:55,Afternoon,Weekend
2527.0,Pastry,2016-03-12 12:34:55,Afternoon,Weekend
2527.0,Cake,2016-03-12 12:34:55,Afternoon,Weekend
2528.0,Sandwich,2016-03-12 12:43:56,Afternoon,Weekend
2529.0,Hot chocolate,2016-03-12 12:45:38,Afternoon,Weekend
2530.0,Coffee,2016-03-12 12:47:27,Afternoon,Weekend
2530.0,Sandwich,2016-03-12 12:47:27,Afternoon,Weekend
2530.0,Sandwich,2016-03-12 12:47:27,Afternoon,Weekend
2532.0,Sandwich,2016-03-12 12:50:18,Afternoon,Weekend
2532.0,Tea,2016-03-12 12:50:18,Afternoon,Weekend
2532.0,Coffee,2016-03-12 12:50:18,Afternoon,Weekend
2533.0,Coffee,2016-03-12 12:55:50,Afternoon,Weekend
2533.0,Scone,2016-03-12 12:55:50,Afternoon,Weekend
2534.0,Cake,2016-03-12 12:56:54,Afternoon,Weekend
2535.0,Bread,2016-03-12 13:10:18,Afternoon,Weekend
2535.0,Cookies,2016-03-12 13:10:18,Afternoon,Weekend
2536.0,Coffee,2016-03-12 13:17:24,Afternoon,Weekend
2536.0,Sandwich,2016-03-12 13:17:24,Afternoon,Weekend
2537.0,Cake,2016-03-12 13:18:39,Afternoon,Weekend
2537.0,Scone,2016-03-12 13:18:39,Afternoon,Weekend
2537.0,Coffee,2016-03-12 13:18:39,Afternoon,Weekend
2538.0,Mineral water,2016-03-12 13:21:46,Afternoon,Weekend
2538.0,Bread,2016-03-12 13:21:46,Afternoon,Weekend
2539.0,Coffee,2016-03-12 13:26:21,,Weekend
2539.0,Bread,2016-03-12 13:26:21,Afternoon,Weekend
2540.0,Muffin,2016-03-12 13:28:12,Afternoon,Weekend
2540.0,Cake,2016-03-12 13:28:12,Afternoon,Weekend
2540.0,Scone,2016-03-12 13:28:12,Afternoon,Weekend
2541.0,Tea,2016-03-12 13:38:21,Afternoon,Weekend
2541.0,Scone,2016-03-12 13:38:21,Afternoon,Weekend
2543.0,Muffin,2016-03-12 13:45:20,Afternoon,Weekend
2543.0,Pastry,2016-03-12 13:45:20,Afternoon,Weekend
2545.0,Muffin,2016-03-12 13:53:32,Afternoon,Weekend
2545.0,Cake,2016-03-12 13:53:32,Afternoon,Weekend
2545.0,Coffee,2016-03-12 13:53:32,Afternoon,Weekend
2545.0,Coffee,2016-03-12 13:53:32,Afternoon,Weekend
2546.0,Cake,2016-03-12 14:03:00,Afternoon,Weekend
2547.0,Tea,2016-03-12 14:05:50,Afternoon,Weekend
2547.0,Bread,2016-03-12 14:05:50,Afternoon,Weekend
2547.0,Scone,2016-03-12 14:05:50,Afternoon,Weekend
2547.0,Cake,2016-03-12 14:05:50,Afternoon,Weekend
2548.0,Coffee,2016-03-12 14:07:07,Afternoon,Weekend
2548.0,Medialuna,2016-03-12 14:07:07,Afternoon,Weekend
2549.0,Jam,2016-03-12 14:12:03,Afternoon,Weekend
2549.0,Fudge,2016-03-12 14:12:03,Afternoon,Weekend
2550.0,Scone,2016-03-12 14:13:40,Afternoon,Weekend
2550.0,Pastry,2016-03-12 14:13:40,Afternoon,Weekend
2551.0,Fudge,2016-03-12 14:21:31,Afternoon,Weekend
2551.0,Hot chocolate,2016-03-12 14:21:31,Afternoon,Weekend
2552.0,Cake,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Sandwich,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Sandwich,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Juice,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Coffee,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Coffee,2016-03-12 14:28:06,Afternoon,Weekend
2552.0,Sandwich,2016-03-12 14:28:06,Afternoon,Weekend
2553.0,Bread,2016-03-12 14:29:01,Afternoon,Weekend
2554.0,Juice,2016-03-12 14:34:31,Afternoon,Weekend
2554.0,Coffee,2016-03-12 14:34:31,Afternoon,Weekend
2554.0,Coffee,2016-03-12 14:34:31,Afternoon,Weekend
2555.0,Scone,2016-03-12 14:37:36,Afternoon,Weekend
2555.0,Bread,2016-03-12 14:37:36,Afternoon,Weekend
2555.0,Coffee,2016-03-12 14:37:36,Afternoon,Weekend
2555.0,Hot chocolate,2016-03-12 14:37:36,Afternoon,Weekend
2556.0,Coffee,2016-03-12 14:41:34,Afternoon,Weekend
2556.0,Scone,2016-03-12 14:41:34,Afternoon,Weekend
2556.0,Muffin,2016-03-12 14:41:34,Afternoon,Weekend
2556.0,Hot chocolate,2016-03-12 14:41:34,Afternoon,Weekend
2557.0,Bread,2016-03-12 14:47:21,Afternoon,Weekend
2558.0,Medialuna,2016-03-12 14:50:38,Afternoon,Weekend
2559.0,Cake,2016-03-12 14:55:47,Afternoon,Weekend
2559.0,Alfajores,2016-03-12 14:55:47,Afternoon,Weekend
2560.0,Hot chocolate,2016-03-12 14:57:53,Afternoon,Weekend
2561.0,Coffee,2016-03-12 15:17:19,Afternoon,Weekend
2561.0,Coffee,2016-03-12 15:17:19,Afternoon,Weekend
2562.0,Coffee,2016-03-12 15:25:53,Afternoon,Weekend
2563.0,Coffee,2016-03-12 15:37:11,Afternoon,Weekend
2563.0,Tea,2016-03-12 15:37:11,Afternoon,Weekend
2564.0,Jam,2016-03-12 15:39:35,Afternoon,Weekend
2564.0,Cake,2016-03-12 15:39:35,Afternoon,Weekend
2564.0,Bread,2016-03-12 15:39:35,Afternoon,Weekend
2564.0,Coffee,2016-03-12 15:39:35,Afternoon,Weekend
2565.0,Coffee,2016-03-12 15:42:03,Afternoon,Weekend
,Tea,2016-03-12 15:43:10,Afternoon,Weekend
2566.0,Scone,2016-03-12 15:43:10,Afternoon,Weekend
2567.0,Bread,2016-03-12 15:45:44,Afternoon,Weekend
2568.0,Bread,2016-03-12 15:46:28,Afternoon,Weekend
2569.0,Smoothies,2016-03-12 15:48:43,Afternoon,Weekend
2569.0,,2016-03-12 15:48:43,Afternoon,Weekend
2569.0,Hot chocolate,2016-03-12 15:48:43,Afternoon,Weekend
2569.0,Toast,2016-03-12 15:48:43,Afternoon,Weekend
2570.0,Alfajores,2016-03-12 15:50:17,Afternoon,Weekend
2570.0,Muffin,2016-03-12 15:50:17,Afternoon,Weekend
2570.0,Medialuna,2016-03-12 15:50:17,Afternoon,Weekend
2571.0,Bread,2016-03-12 16:03:05,Afternoon,Weekend
2571.0,Coffee,2016-03-12 16:03:05,Afternoon,Weekend
2571.0,Scone,2016-03-12 16:03:05,Afternoon,Weekend
2572.0,Tea,2016-03-12 16:08:31,Afternoon,Weekend
2572.0,Juice,2016-03-12 16:08:31,Afternoon,
,Coffee,2016-03-12 16:13:03,Afternoon,Weekend
2573.0,Coffee,2016-03-12 16:13:03,Afternoon,Weekend
2573.0,Bread,2016-03-12 16:13:03,Afternoon,Weekend
2574.0,Pastry,2016-03-12 16:16:00,Afternoon,Weekend
2575.0,Bread,2016-03-12 16:22:47,Afternoon,Weekend
2575.0,Tea,2016-03-12 16:22:47,Afternoon,Weekend
2575.0,Pastry,2016-03-12 16:22:47,Afternoon,Weekend
2576.0,Coffee,2016-03-12 16:37:59,Afternoon,Weekend
2576.0,Medialuna,2016-03-12 16:37:59,Afternoon,Weekend
,Coffee,2016-04-12 09:23:12,Morning,Weekend
2577.0,Medialuna,2016-04-12 09:23:12,Morning,Weekend
2578.0,Bread,2016-04-12 09:25:28,Morning,Weekend
2579.0,Pastry,2016-04-12 10:13:39,Morning,Weekend
2579.0,Bread,2016-04-12 10:13:39,Morning,Weekend
2580.0,Bread,2016-04-12 10:14:25,Morning,Weekend
2580.0,Toast,2016-04-12 10:14:25,Morning,Weekend
2581.0,Bread,2016-04-12 10:33:49,Morning,Weekend
2581.0,Medialuna,2016-04-12 10:33:49,Morning,Weekend
2581.0,Toast,2016-04-12 10:33:49,Morning,Weekend
2582.0,Coffee,2016-04-12 10:48:04,Morning,Weekend
2582.0,Scone,2016-04-12 10:48:04,Morning,Weekend
2582.0,Pastry,2016-04-12 10:48:04,Morning,Weekend
2583.0,Coffee,2016-04-12 10:51:32,Morning,Weekend
2583.0,Tea,2016-04-12 10:51:32,Morning,Weekend
2583.0,Muffin,2016-04-12 10:51:32,Morning,Weekend
2583.0,Muffin,2016-04-12 10:51:32,Morning,Weekend
2584.0,Coffee,2016-04-12 10:52:25,Morning,Weekend
2584.0,Toast,2016-04-12 10:52:25,Morning,Weekend
2585.0,Coffee,2016-04-12 10:54:15,Morning,Weekend
2585.0,Coffee,2016-04-12 10:54:15,Morning,Weekend
2585.0,Medialuna,2016-04-12 10:54:15,Morning,Weekend
2585.0,Pastry,2016-04-12 10:54:15,Morning,Weekend
,Bread,2016-04-12 11:07:33,Morning,Weekend
2586.0,Ella's Kitchen Pouches,2016-04-12 11:07:33,Morning,Weekend
2587.0,Coffee,2016-04-12 11:24:07,Morning,Weekend
2587.0,Toast,2016-04-12 11:24:07,Morning,Weekend
2588.0,Bread,2016-04-12 11:35:33,Morning,Weekend
2588.0,Medialuna,2016-04-12 11:35:33,Morning,Weekend
